Ticker,close,date,high,low,month,open,volume,year,day,time
BPCL,336.1,2024-09-18 05:30:00,339.9,334.45,9,339.0,4111826,2024,18,05:30:00
BPCL,324.45,2024-09-19 05:30:00,337.95,322.95,9,337.95,12549677,2024,19,05:30:00
BPCL,331.2,2024-09-20 05:30:00,333.1,324.45,9,326.45,14642546,2024,20,05:30:00
BPCL,338.1,2024-09-23 05:30:00,339.5,331.3,9,333.0,6110287,2024,23,05:30:00
BPCL,339.15,2024-09-24 05:30:00,343.2,336.7,9,338.55,7068491,2024,24,05:30:00
BPCL,339.8,2024-09-25 05:30:00,341.8,335.15,9,341.0,6087353,2024,25,05:30:00
BPCL,345.1,2024-09-26 05:30:00,346.95,335.15,9,340.0,9517367,2024,26,05:30:00
BPCL,367.3,2024-09-27 05:30:00,370.5,346.35,9,347.0,40756678,2024,27,05:30:00
BPCL,369.95,2024-09-30 05:30:00,376.0,360.15,9,367.15,23860696,2024,30,05:30:00
BPCL,368.25,2024-10-01 05:30:00,373.35,364.15,10,370.0,9440793,2024,1,05:30:00
BPCL,348.85,2024-10-03 05:30:00,361.6,347.0,10,353.75,20754875,2024,3,05:30:00
BPCL,340.25,2024-10-04 05:30:00,347.95,334.35,10,342.5,18185208,2024,4,05:30:00
BPCL,335.0,2024-10-07 05:30:00,343.3,332.8,10,342.0,7847806,2024,7,05:30:00
BPCL,338.0,2024-10-08 05:30:00,339.45,328.25,10,331.5,9565667,2024,8,05:30:00
BPCL,338.85,2024-10-09 05:30:00,350.0,337.75,10,345.0,13523561,2024,9,05:30:00
BPCL,335.45,2024-10-10 05:30:00,343.3,334.55,10,342.0,5706365,2024,10,05:30:00
BPCL,337.65,2024-10-11 05:30:00,339.4,334.0,10,335.45,4046559,2024,11,05:30:00
BPCL,340.75,2024-10-14 05:30:00,344.6,337.25,10,340.0,7967181,2024,14,05:30:00
BPCL,348.75,2024-10-15 05:30:00,351.5,343.9,10,344.2,17183945,2024,15,05:30:00
BPCL,350.75,2024-10-16 05:30:00,355.9,348.05,10,352.0,17073700,2024,16,05:30:00
BPCL,342.7,2024-10-17 05:30:00,350.6,341.85,10,349.15,11023063,2024,17,05:30:00
BPCL,342.5,2024-10-18 05:30:00,343.9,334.3,10,342.7,7328694,2024,18,05:30:00
BPCL,331.65,2024-10-21 05:30:00,345.5,330.2,10,342.55,8609636,2024,21,05:30:00
BPCL,322.9,2024-10-22 05:30:00,332.55,322.0,10,332.0,6372285,2024,22,05:30:00
BPCL,323.05,2024-10-23 05:30:00,325.85,316.55,10,322.0,6639274,2024,23,05:30:00
BPCL,321.45,2024-10-24 05:30:00,325.4,320.0,10,323.0,5706821,2024,24,05:30:00
BPCL,306.3,2024-10-25 05:30:00,323.6,303.1,10,323.45,11583887,2024,25,05:30:00
BPCL,310.4,2024-10-28 05:30:00,315.5,305.3,10,307.3,13299872,2024,28,05:30:00
BPCL,311.45,2024-10-29 05:30:00,312.95,302.25,10,312.0,8437903,2024,29,05:30:00
BPCL,311.3,2024-10-30 05:30:00,314.9,307.35,10,309.0,6248318,2024,30,05:30:00
BPCL,310.75,2024-10-31 05:30:00,316.2,307.8,10,310.5,11375689,2024,31,05:30:00
BPCL,313.0,2024-11-01 05:30:00,313.85,311.8,11,311.95,710149,2024,1,05:30:00
BPCL,303.45,2024-11-04 05:30:00,313.5,298.1,11,313.0,14063318,2024,4,05:30:00
BPCL,307.95,2024-11-05 05:30:00,309.05,300.2,11,301.0,9542018,2024,5,05:30:00
BPCL,317.0,2024-11-06 05:30:00,319.0,307.25,11,311.8,10787602,2024,6,05:30:00
BPCL,315.0,2024-11-07 05:30:00,317.7,311.1,11,316.35,7387875,2024,7,05:30:00
BPCL,310.45,2024-11-08 05:30:00,315.1,306.8,11,315.0,9304376,2024,8,05:30:00
BPCL,312.55,2024-11-11 05:30:00,314.0,304.05,11,308.0,5277147,2024,11,05:30:00
BPCL,309.8,2024-11-12 05:30:00,318.55,309.05,11,314.1,7192998,2024,12,05:30:00
BPCL,305.85,2024-11-13 05:30:00,309.0,302.0,11,307.95,7306795,2024,13,05:30:00
BPCL,298.2,2024-11-14 05:30:00,306.0,296.4,11,305.8,11061057,2024,14,05:30:00
BPCL,289.2,2024-11-18 05:30:00,299.65,288.3,11,298.15,7940666,2024,18,05:30:00
BPCL,287.5,2024-11-19 05:30:00,297.9,286.5,11,292.65,9912544,2024,19,05:30:00
BPCL,282.4,2024-11-21 05:30:00,287.45,279.35,11,287.45,8273120,2024,21,05:30:00
BPCL,285.85,2024-11-22 05:30:00,287.0,281.05,11,282.6,6539977,2024,22,05:30:00
BRITANNIA,4495.45,2023-10-03 05:30:00,4553.25,4486.6,10,4524.8,543482,2023,3,05:30:00
BRITANNIA,4532.5,2023-10-04 05:30:00,4540.0,4466.75,10,4490.0,318564,2023,4,05:30:00
BRITANNIA,4533.9,2023-10-05 05:30:00,4548.2,4500.0,10,4540.25,302015,2023,5,05:30:00
BRITANNIA,4538.45,2023-10-06 05:30:00,4549.45,4515.0,10,4533.85,238131,2023,6,05:30:00
BRITANNIA,4522.5,2023-10-09 05:30:00,4535.0,4493.5,10,4511.0,255764,2023,9,05:30:00
BRITANNIA,4529.95,2023-10-10 05:30:00,4541.95,4503.0,10,4522.2,222750,2023,10,05:30:00
BRITANNIA,4554.95,2023-10-11 05:30:00,4568.95,4520.65,10,4522.0,368192,2023,11,05:30:00
BRITANNIA,4560.75,2023-10-12 05:30:00,4591.6,4531.0,10,4582.0,518582,2023,12,05:30:00
BRITANNIA,4574.7,2023-10-13 05:30:00,4582.0,4515.0,10,4550.0,445822,2023,13,05:30:00
BRITANNIA,4586.05,2023-10-16 05:30:00,4591.45,4555.0,10,4559.95,292118,2023,16,05:30:00
BRITANNIA,4600.35,2023-10-17 05:30:00,4609.9,4562.2,10,4586.2,196669,2023,17,05:30:00
BRITANNIA,4607.7,2023-10-18 05:30:00,4623.0,4586.25,10,4605.0,217179,2023,18,05:30:00
BRITANNIA,4602.45,2023-10-19 05:30:00,4616.0,4561.7,10,4600.05,228881,2023,19,05:30:00
BRITANNIA,4580.0,2023-10-20 05:30:00,4608.0,4558.75,10,4603.0,351045,2023,20,05:30:00
BRITANNIA,4530.6,2023-10-23 05:30:00,4600.0,4516.35,10,4572.7,203004,2023,23,05:30:00
BRITANNIA,4533.75,2023-10-25 05:30:00,4585.6,4470.0,10,4470.0,330082,2023,25,05:30:00
BRITANNIA,4507.8,2023-10-26 05:30:00,4524.8,4476.75,10,4517.6,488909,2023,26,05:30:00
BRITANNIA,4514.3,2023-10-27 05:30:00,4544.0,4491.0,10,4512.0,382794,2023,27,05:30:00
BRITANNIA,4461.6,2023-10-30 05:30:00,4508.7,4441.0,10,4500.0,450526,2023,30,05:30:00
BRITANNIA,4426.5,2023-10-31 05:30:00,4479.75,4401.9,10,4460.1,504625,2023,31,05:30:00
BRITANNIA,4397.3,2023-11-01 05:30:00,4456.0,4347.7,11,4442.6,395359,2023,1,05:30:00
BRITANNIA,4527.25,2023-11-02 05:30:00,4568.8,4454.25,11,4512.1,822845,2023,2,05:30:00
BRITANNIA,4539.55,2023-11-03 05:30:00,4582.4,4524.15,11,4528.0,335012,2023,3,05:30:00
BRITANNIA,4623.6,2023-11-06 05:30:00,4628.15,4546.05,11,4554.9,205763,2023,6,05:30:00
BRITANNIA,4655.2,2023-11-07 05:30:00,4670.0,4590.85,11,4610.1,282612,2023,7,05:30:00
BRITANNIA,4670.6,2023-11-08 05:30:00,4686.5,4650.5,11,4670.95,385727,2023,8,05:30:00
BRITANNIA,4652.1,2023-11-09 05:30:00,4685.5,4630.5,11,4670.6,208210,2023,9,05:30:00
BRITANNIA,4681.95,2023-11-10 05:30:00,4685.85,4621.0,11,4657.45,142336,2023,10,05:30:00
BRITANNIA,4676.6,2023-11-12 05:30:00,4699.0,4660.05,11,4694.65,23883,2023,12,05:30:00
BRITANNIA,4696.35,2023-11-13 05:30:00,4703.15,4644.0,11,4662.3,260394,2023,13,05:30:00
BRITANNIA,4710.8,2023-11-15 05:30:00,4725.0,4667.4,11,4723.0,269650,2023,15,05:30:00
BRITANNIA,4702.1,2023-11-16 05:30:00,4729.0,4679.6,11,4710.0,178375,2023,16,05:30:00
BRITANNIA,4718.3,2023-11-17 05:30:00,4745.6,4690.1,11,4703.0,138652,2023,17,05:30:00
BRITANNIA,4712.0,2023-11-20 05:30:00,4739.45,4690.9,11,4691.25,126069,2023,20,05:30:00
BRITANNIA,4699.75,2023-11-21 05:30:00,4730.0,4665.0,11,4730.0,129602,2023,21,05:30:00
BRITANNIA,4694.2,2023-11-22 05:30:00,4712.85,4662.75,11,4709.9,72533,2023,22,05:30:00
BRITANNIA,4705.8,2023-11-23 05:30:00,4710.95,4678.95,11,4699.0,109775,2023,23,05:30:00
BRITANNIA,4644.15,2023-11-24 05:30:00,4715.0,4640.5,11,4705.8,123628,2023,24,05:30:00
BRITANNIA,4713.45,2023-11-28 05:30:00,4722.9,4626.0,11,4632.25,182790,2023,28,05:30:00
BRITANNIA,4803.65,2023-11-29 05:30:00,4832.1,4701.4,11,4715.95,363702,2023,29,05:30:00
BRITANNIA,4852.65,2023-11-30 05:30:00,4875.95,4797.5,11,4815.0,961054,2023,30,05:30:00
BRITANNIA,5319.8,2024-01-01 05:30:00,5349.9,5290.0,1,5339.0,130032,2024,1,05:30:00
BRITANNIA,5288.85,2024-01-02 05:30:00,5334.95,5224.1,1,5319.8,193517,2024,2,05:30:00
BRITANNIA,5253.8,2024-01-03 05:30:00,5333.9,5240.0,1,5288.85,123303,2024,3,05:30:00
BRITANNIA,5361.3,2024-01-04 05:30:00,5375.0,5221.0,1,5253.8,413391,2024,4,05:30:00
BRITANNIA,5272.35,2024-01-05 05:30:00,5363.35,5256.0,1,5361.3,299017,2024,5,05:30:00
BRITANNIA,5177.35,2024-01-08 05:30:00,5305.0,5171.05,1,5305.0,236628,2024,8,05:30:00
BRITANNIA,5122.4,2024-01-09 05:30:00,5210.2,5111.0,1,5199.0,194434,2024,9,05:30:00
BRITANNIA,5086.65,2024-01-10 05:30:00,5143.65,5051.5,1,5111.0,191450,2024,10,05:30:00
BRITANNIA,5136.7,2024-01-11 05:30:00,5186.4,5076.55,1,5102.9,277823,2024,11,05:30:00
BRITANNIA,5151.1,2024-01-12 05:30:00,5250.4,5100.05,1,5149.0,462298,2024,12,05:30:00
BRITANNIA,5177.35,2024-01-15 05:30:00,5228.0,5119.0,1,5159.95,400069,2024,15,05:30:00
BRITANNIA,5130.6,2024-01-16 05:30:00,5218.0,5107.25,1,5168.4,203028,2024,16,05:30:00
BRITANNIA,5061.7,2024-01-17 05:30:00,5135.25,5055.0,1,5115.05,270672,2024,17,05:30:00
BRITANNIA,5015.15,2024-01-18 05:30:00,5077.95,4974.2,1,5061.0,514119,2024,18,05:30:00
BRITANNIA,5138.65,2024-01-19 05:30:00,5169.65,5012.3,1,5029.0,329252,2024,19,05:30:00
BRITANNIA,5166.4,2024-01-20 05:30:00,5245.35,5145.35,1,5164.0,221679,2024,20,05:30:00
BRITANNIA,5048.1,2024-01-23 05:30:00,5189.85,4925.9,1,5166.4,491135,2024,23,05:30:00
BRITANNIA,5142.25,2024-01-24 05:30:00,5173.65,5030.0,1,5048.1,611741,2024,24,05:30:00
BRITANNIA,5141.9,2024-01-25 05:30:00,5236.55,5106.1,1,5150.0,342129,2024,25,05:30:00
BRITANNIA,5136.9,2024-01-29 05:30:00,5219.5,5111.2,1,5142.0,275710,2024,29,05:30:00
BRITANNIA,5091.75,2024-01-30 05:30:00,5192.9,5081.0,1,5163.3,146422,2024,30,05:30:00
BRITANNIA,5198.4,2024-01-31 05:30:00,5220.0,5031.75,1,5091.75,549238,2024,31,05:30:00
BRITANNIA,5148.6,2024-02-01 05:30:00,5201.95,5127.1,2,5196.05,344394,2024,1,05:30:00
BRITANNIA,5148.85,2024-02-02 05:30:00,5209.0,5131.45,2,5166.75,176167,2024,2,05:30:00
BRITANNIA,5124.5,2024-02-05 05:30:00,5239.75,5078.5,2,5169.9,231620,2024,5,05:30:00
BRITANNIA,5007.05,2024-02-06 05:30:00,5125.0,4992.55,2,5124.5,336609,2024,6,05:30:00
BRITANNIA,5078.25,2024-02-07 05:30:00,5183.9,4925.0,2,5140.0,1258830,2024,7,05:30:00
BRITANNIA,4875.55,2024-02-08 05:30:00,5122.4,4833.15,2,5101.0,623680,2024,8,05:30:00
BRITANNIA,4971.5,2024-02-09 05:30:00,4978.05,4860.05,2,4875.55,411953,2024,9,05:30:00
BRITANNIA,4970.2,2024-02-12 05:30:00,4997.95,4940.75,2,4971.5,158487,2024,12,05:30:00
BRITANNIA,4981.6,2024-02-13 05:30:00,5053.4,4940.2,2,4970.2,262011,2024,13,05:30:00
BRITANNIA,5010.65,2024-02-14 05:30:00,5025.0,4950.0,2,4967.55,277479,2024,14,05:30:00
BRITANNIA,4950.55,2024-02-15 05:30:00,5043.35,4932.85,2,5010.95,189625,2024,15,05:30:00
BRITANNIA,4913.7,2024-02-16 05:30:00,4970.55,4894.75,2,4954.0,352139,2024,16,05:30:00
BRITANNIA,4925.25,2024-02-19 05:30:00,4948.55,4886.65,2,4919.95,182521,2024,19,05:30:00
BRITANNIA,4921.15,2024-02-20 05:30:00,4934.0,4879.1,2,4910.15,129279,2024,20,05:30:00
BRITANNIA,4923.0,2024-02-21 05:30:00,4988.3,4888.0,2,4934.75,235932,2024,21,05:30:00
BRITANNIA,4956.95,2024-02-22 05:30:00,4968.0,4860.0,2,4924.95,255308,2024,22,05:30:00
BRITANNIA,4936.35,2024-02-23 05:30:00,4970.4,4912.1,2,4956.95,115910,2024,23,05:30:00
BRITANNIA,4901.9,2024-02-26 05:30:00,4957.0,4891.6,2,4949.95,78084,2024,26,05:30:00
BRITANNIA,4904.35,2024-02-27 05:30:00,4939.55,4879.0,2,4879.0,434014,2024,27,05:30:00
BRITANNIA,4887.8,2024-02-28 05:30:00,4916.1,4867.2,2,4894.35,96877,2024,28,05:30:00
BRITANNIA,4965.2,2024-02-29 05:30:00,4980.9,4828.85,2,4885.05,447941,2024,29,05:30:00
BRITANNIA,4927.7,2024-03-01 05:30:00,4986.7,4914.15,3,4965.2,316277,2024,1,05:30:00
BRITANNIA,4922.55,2024-03-02 05:30:00,4998.95,4902.35,3,4927.75,5987,2024,2,05:30:00
BRITANNIA,4838.9,2024-03-04 05:30:00,4942.45,4833.5,3,4906.0,307520,2024,4,05:30:00
BRITANNIA,4825.65,2024-03-05 05:30:00,4867.45,4811.0,3,4839.05,156956,2024,5,05:30:00
BRITANNIA,4880.75,2024-03-06 05:30:00,4887.8,4788.75,3,4839.0,190965,2024,6,05:30:00
BRITANNIA,4889.15,2024-03-07 05:30:00,4902.0,4835.1,3,4870.0,216747,2024,7,05:30:00
BRITANNIA,4937.4,2024-03-11 05:30:00,4957.65,4871.1,3,4894.05,295000,2024,11,05:30:00
BRITANNIA,4869.15,2024-03-12 05:30:00,4940.0,4852.8,3,4935.7,140625,2024,12,05:30:00
BRITANNIA,4856.65,2024-03-13 05:30:00,4975.0,4822.0,3,4892.6,410729,2024,13,05:30:00
BRITANNIA,4938.9,2024-03-14 05:30:00,4952.95,4783.0,3,4853.25,240217,2024,14,05:30:00
BRITANNIA,4974.2,2024-03-15 05:30:00,5008.7,4912.0,3,4917.45,491571,2024,15,05:30:00
BRITANNIA,4980.0,2024-03-18 05:30:00,5014.0,4960.0,3,4980.0,143928,2024,18,05:30:00
BRITANNIA,4816.95,2024-03-19 05:30:00,4999.95,4800.0,3,4999.0,265081,2024,19,05:30:00
BRITANNIA,4802.9,2024-03-20 05:30:00,4832.85,4760.0,3,4822.1,300159,2024,20,05:30:00
BRITANNIA,4806.7,2024-03-21 05:30:00,4824.0,4767.8,3,4812.5,449591,2024,21,05:30:00
BRITANNIA,4865.0,2024-03-22 05:30:00,4892.95,4784.9,3,4800.0,264787,2024,22,05:30:00
BRITANNIA,4961.45,2024-03-26 05:30:00,4975.0,4740.7,3,4748.4,554559,2024,26,05:30:00
BRITANNIA,4920.2,2024-03-27 05:30:00,4980.0,4880.0,3,4960.0,327107,2024,27,05:30:00
BRITANNIA,4911.25,2024-03-28 05:30:00,4971.2,4864.6,3,4942.3,648795,2024,28,05:30:00
BRITANNIA,4895.2,2024-04-01 05:30:00,4960.7,4883.75,4,4929.95,181877,2024,1,05:30:00
BRITANNIA,4899.95,2024-04-02 05:30:00,4914.9,4870.0,4,4910.0,93480,2024,2,05:30:00
BRITANNIA,4834.6,2024-04-03 05:30:00,4896.95,4806.0,4,4870.0,246246,2024,3,05:30:00
BRITANNIA,4813.6,2024-04-04 05:30:00,4855.0,4780.6,4,4839.95,372526,2024,4,05:30:00
BRITANNIA,4813.05,2024-04-05 05:30:00,4847.6,4791.6,4,4813.6,189143,2024,5,05:30:00
BRITANNIA,4826.8,2024-04-08 05:30:00,4841.0,4781.0,4,4825.05,235219,2024,8,05:30:00
BRITANNIA,4794.7,2024-04-09 05:30:00,4850.0,4783.4,4,4850.0,180114,2024,9,05:30:00
BRITANNIA,4808.7,2024-04-10 05:30:00,4818.55,4747.55,4,4818.5,509880,2024,10,05:30:00
BRITANNIA,4751.75,2024-04-12 05:30:00,4820.85,4745.0,4,4818.0,620568,2024,12,05:30:00
BRITANNIA,4761.9,2024-04-15 05:30:00,4777.1,4692.85,4,4745.0,421873,2024,15,05:30:00
BRITANNIA,4740.7,2024-04-16 05:30:00,4772.5,4691.3,4,4748.0,516581,2024,16,05:30:00
BRITANNIA,4695.0,2024-04-18 05:30:00,4758.7,4666.6,4,4745.0,670722,2024,18,05:30:00
BRITANNIA,4668.3,2024-04-19 05:30:00,4698.0,4641.0,4,4682.05,424834,2024,19,05:30:00
BRITANNIA,4753.3,2024-04-22 05:30:00,4763.9,4662.3,4,4673.9,321925,2024,22,05:30:00
BRITANNIA,4797.8,2024-04-23 05:30:00,4812.0,4723.05,4,4756.0,279440,2024,23,05:30:00
BRITANNIA,4828.95,2024-04-24 05:30:00,4840.0,4781.0,4,4797.0,412282,2024,24,05:30:00
BRITANNIA,4844.15,2024-04-25 05:30:00,4859.0,4747.5,4,4816.15,509266,2024,25,05:30:00
BRITANNIA,4800.45,2024-04-26 05:30:00,4861.0,4793.0,4,4844.05,205462,2024,26,05:30:00
BRITANNIA,4799.85,2024-04-29 05:30:00,4825.6,4776.0,4,4815.0,147362,2024,29,05:30:00
BRITANNIA,4775.95,2024-04-30 05:30:00,4825.0,4765.1,4,4799.0,489132,2024,30,05:30:00
BRITANNIA,4759.65,2024-05-02 05:30:00,4812.0,4750.05,5,4789.95,356664,2024,2,05:30:00
BRITANNIA,4744.6,2024-05-03 05:30:00,4781.1,4707.9,5,4781.1,262493,2024,3,05:30:00
BRITANNIA,5061.6,2024-05-06 05:30:00,5205.45,4802.2,5,4818.95,2837757,2024,6,05:30:00
BRITANNIA,5173.85,2024-05-07 05:30:00,5219.9,5048.8,5,5057.95,1156073,2024,7,05:30:00
BRITANNIA,5228.4,2024-05-08 05:30:00,5248.45,5123.85,5,5151.0,323414,2024,8,05:30:00
BRITANNIA,5070.1,2024-05-09 05:30:00,5248.0,5045.0,5,5228.05,379667,2024,9,05:30:00
BRITANNIA,5066.8,2024-05-10 05:30:00,5118.2,4971.75,5,5070.1,223289,2024,10,05:30:00
BRITANNIA,5130.55,2024-05-13 05:30:00,5170.0,5055.0,5,5074.95,323879,2024,13,05:30:00
BRITANNIA,5140.8,2024-05-14 05:30:00,5161.5,5035.0,5,5130.55,205585,2024,14,05:30:00
BRITANNIA,5064.0,2024-05-15 05:30:00,5164.75,5053.45,5,5149.55,166198,2024,15,05:30:00
BRITANNIA,5137.75,2024-05-16 05:30:00,5150.0,5017.5,5,5064.15,312988,2024,16,05:30:00
BRITANNIA,5086.8,2024-05-17 05:30:00,5139.9,5065.0,5,5139.9,116594,2024,17,05:30:00
BRITANNIA,5096.05,2024-05-18 05:30:00,5114.75,5040.1,5,5090.15,12240,2024,18,05:30:00
BRITANNIA,5178.1,2024-05-21 05:30:00,5191.0,5045.05,5,5046.0,376474,2024,21,05:30:00
BRITANNIA,5267.4,2024-05-22 05:30:00,5302.5,5195.0,5,5219.8,748236,2024,22,05:30:00
BRITANNIA,5281.15,2024-05-23 05:30:00,5293.75,5187.9,5,5261.15,423256,2024,23,05:30:00
BRITANNIA,5240.7,2024-05-24 05:30:00,5285.15,5219.0,5,5260.1,268208,2024,24,05:30:00
BRITANNIA,5212.25,2024-05-27 05:30:00,5265.0,5127.25,5,5265.0,329998,2024,27,05:30:00
BRITANNIA,5250.55,2024-05-28 05:30:00,5285.4,5180.55,5,5209.0,259151,2024,28,05:30:00
BRITANNIA,5229.8,2024-05-29 05:30:00,5268.0,5200.0,5,5202.0,286144,2024,29,05:30:00
BRITANNIA,5198.55,2024-05-30 05:30:00,5242.1,5173.0,5,5202.1,357619,2024,30,05:30:00
BRITANNIA,5179.8,2024-05-31 05:30:00,5221.0,5110.65,5,5208.0,651525,2024,31,05:30:00
BRITANNIA,5167.8,2024-06-03 05:30:00,5300.0,5160.0,6,5300.0,199328,2024,3,05:30:00
BRITANNIA,5325.1,2024-06-04 05:30:00,5414.4,5127.05,6,5205.55,989039,2024,4,05:30:00
BRITANNIA,5486.65,2024-06-05 05:30:00,5725.0,5325.0,6,5325.1,1188965,2024,5,05:30:00
BRITANNIA,5440.45,2024-06-06 05:30:00,5514.1,5311.45,6,5465.0,629293,2024,6,05:30:00
BRITANNIA,5463.55,2024-06-07 05:30:00,5470.0,5395.0,6,5431.65,226777,2024,7,05:30:00
BRITANNIA,5488.4,2024-06-10 05:30:00,5560.75,5406.1,6,5465.0,306665,2024,10,05:30:00
BRITANNIA,5517.75,2024-06-11 05:30:00,5606.75,5500.0,6,5500.0,476899,2024,11,05:30:00
BRITANNIA,5439.3,2024-06-12 05:30:00,5568.0,5431.0,6,5550.55,279376,2024,12,05:30:00
BRITANNIA,5379.45,2024-06-13 05:30:00,5449.95,5341.7,6,5439.6,434594,2024,13,05:30:00
BRITANNIA,5393.65,2024-06-14 05:30:00,5450.0,5375.6,6,5397.55,149569,2024,14,05:30:00
BRITANNIA,5395.85,2024-06-18 05:30:00,5435.0,5375.3,6,5419.8,155277,2024,18,05:30:00
BRITANNIA,5360.65,2024-06-19 05:30:00,5422.85,5350.0,6,5416.0,135179,2024,19,05:30:00
BRITANNIA,5378.45,2024-06-20 05:30:00,5400.0,5319.0,6,5360.65,296418,2024,20,05:30:00
BRITANNIA,5330.3,2024-06-21 05:30:00,5389.85,5317.5,6,5369.1,244120,2024,21,05:30:00
BRITANNIA,5297.75,2024-06-24 05:30:00,5330.0,5250.0,6,5315.0,463385,2024,24,05:30:00
BRITANNIA,5352.05,2024-06-25 05:30:00,5370.0,5289.2,6,5297.8,160890,2024,25,05:30:00
BRITANNIA,5421.7,2024-06-26 05:30:00,5434.55,5319.05,6,5352.05,221391,2024,26,05:30:00
BRITANNIA,5430.3,2024-06-27 05:30:00,5450.0,5382.15,6,5388.8,357573,2024,27,05:30:00
BRITANNIA,5475.55,2024-06-28 05:30:00,5490.0,5416.25,6,5435.0,215576,2024,28,05:30:00
BRITANNIA,5476.5,2024-07-01 05:30:00,5489.15,5431.05,7,5475.05,223560,2024,1,05:30:00
BRITANNIA,5401.65,2024-07-02 05:30:00,5500.0,5384.3,7,5500.0,163333,2024,2,05:30:00
BRITANNIA,5449.1,2024-07-03 05:30:00,5498.0,5389.8,7,5421.75,211361,2024,3,05:30:00
BRITANNIA,5426.25,2024-07-04 05:30:00,5487.35,5397.55,7,5454.95,138170,2024,4,05:30:00
BRITANNIA,5546.8,2024-07-05 05:30:00,5554.5,5433.95,7,5445.95,172330,2024,5,05:30:00
BRITANNIA,5568.55,2024-07-08 05:30:00,5615.95,5534.05,7,5555.0,171210,2024,8,05:30:00
BRITANNIA,5668.85,2024-07-09 05:30:00,5705.0,5583.05,7,5700.0,389812,2024,9,05:30:00
BRITANNIA,5755.55,2024-07-10 05:30:00,5800.0,5670.05,7,5670.05,526095,2024,10,05:30:00
BRITANNIA,5761.3,2024-07-11 05:30:00,5805.0,5720.0,7,5800.0,372798,2024,11,05:30:00
BRITANNIA,5787.05,2024-07-12 05:30:00,5805.0,5713.2,7,5780.0,222315,2024,12,05:30:00
BRITANNIA,5809.7,2024-07-15 05:30:00,5847.75,5788.0,7,5807.0,135374,2024,15,05:30:00
BRITANNIA,5862.35,2024-07-16 05:30:00,5880.0,5770.1,7,5812.0,162459,2024,16,05:30:00
BRITANNIA,5871.5,2024-07-18 05:30:00,5920.0,5820.0,7,5846.55,523157,2024,18,05:30:00
BRITANNIA,5877.95,2024-07-19 05:30:00,5978.0,5846.65,7,5850.0,451294,2024,19,05:30:00
BRITANNIA,5887.85,2024-07-22 05:30:00,5933.7,5842.0,7,5877.95,347520,2024,22,05:30:00
BRITANNIA,5944.75,2024-07-23 05:30:00,6005.0,5840.6,7,5887.85,336696,2024,23,05:30:00
BRITANNIA,5829.5,2024-07-24 05:30:00,5974.4,5815.0,7,5949.4,233649,2024,24,05:30:00
BRITANNIA,5829.6,2024-07-25 05:30:00,5865.0,5801.7,7,5824.9,303638,2024,25,05:30:00
BRITANNIA,5872.8,2024-07-26 05:30:00,5882.65,5813.1,7,5830.0,146736,2024,26,05:30:00
BRITANNIA,5897.6,2024-07-29 05:30:00,5957.6,5840.05,7,5898.0,129350,2024,29,05:30:00
BRITANNIA,5842.2,2024-07-30 05:30:00,5989.4,5831.3,7,5898.4,191681,2024,30,05:30:00
BRITANNIA,5784.45,2024-07-31 05:30:00,5897.0,5770.15,7,5897.0,271796,2024,31,05:30:00
BRITANNIA,5730.15,2024-08-01 05:30:00,5839.9,5700.0,8,5784.45,304411,2024,1,05:30:00
BRITANNIA,5720.35,2024-08-02 05:30:00,5808.0,5630.3,8,5708.05,406998,2024,2,05:30:00
BRITANNIA,5697.9,2024-08-05 05:30:00,5842.95,5650.05,8,5709.95,1114298,2024,5,05:30:00
BRITANNIA,5854.5,2024-08-06 05:30:00,5921.0,5710.15,8,5724.55,727869,2024,6,05:30:00
BRITANNIA,5836.8,2024-08-07 05:30:00,5924.8,5809.05,8,5890.2,314935,2024,7,05:30:00
BRITANNIA,5744.65,2024-08-08 05:30:00,5861.95,5725.0,8,5844.75,271628,2024,8,05:30:00
BRITANNIA,5740.3,2024-08-09 05:30:00,5785.55,5720.0,8,5770.4,232215,2024,9,05:30:00
BRITANNIA,5645.75,2024-08-12 05:30:00,5774.5,5625.0,8,5745.0,622193,2024,12,05:30:00
BRITANNIA,5666.5,2024-08-13 05:30:00,5714.95,5617.05,8,5678.95,236505,2024,13,05:30:00
BRITANNIA,5659.15,2024-08-14 05:30:00,5695.2,5594.15,8,5676.0,164575,2024,14,05:30:00
BRITANNIA,5729.65,2024-08-16 05:30:00,5742.45,5662.5,8,5670.5,144969,2024,16,05:30:00
BRITANNIA,5732.5,2024-08-19 05:30:00,5763.25,5718.1,8,5745.0,102452,2024,19,05:30:00
BRITANNIA,5765.8,2024-08-20 05:30:00,5773.8,5728.25,8,5740.45,189035,2024,20,05:30:00
BRITANNIA,5837.35,2024-08-21 05:30:00,5849.9,5756.5,8,5773.8,169215,2024,21,05:30:00
BRITANNIA,5836.8,2024-08-22 05:30:00,5858.0,5808.65,8,5858.0,160154,2024,22,05:30:00
BRITANNIA,5792.65,2024-08-23 05:30:00,5850.0,5784.35,8,5837.0,124435,2024,23,05:30:00
BRITANNIA,5796.95,2024-08-26 05:30:00,5860.0,5776.25,8,5800.0,265107,2024,26,05:30:00
BRITANNIA,5764.3,2024-08-27 05:30:00,5845.4,5735.0,8,5828.8,175740,2024,27,05:30:00
